Accuracy_SIFT,Specifity_SIFT,Recall_SIFT,Accuracy_POLYPHEN,Specifity_POLYPHEN,Recall_POLYPHEN,Accuracy_VC22,Specifity_VC22,Recall_VC22,TP_SIFT,TN_SIFT,FP_SIFT,FN_SIFT,TP_POLYPHEN,TN_POLYPHEN,FP_POLYPHEN,FN_POLYPHEN,TP_VC22,TN_VC22,FP_VC22,FN_VC22
0.8178,0.2917,0.8229,0.5427,0.6667,0.5415,0.9541,0.625,0.9572,4080,14,34,878,2685,32,16,2273,4746,30,18,212
0.8312,0.3542,0.8358,0.5473,0.7292,0.5456,0.9379,0.5,0.9421,4144,17,31,814,2705,35,13,2253,4671,24,24,287
0.8116,0.2917,0.8167,0.5461,0.7292,0.5444,0.9473,0.6042,0.9506,4049,14,34,909,2699,35,13,2259,4713,29,19,245
0.8246,0.3125,0.8296,0.5569,0.7917,0.5547,0.9373,0.625,0.9403,4113,15,33,845,2750,38,10,2208,4662,30,18,296
0.8274,0.3125,0.8324,0.5469,0.7708,0.5448,0.9353,0.625,0.9383,4127,15,33,831,2701,37,11,2257,4652,30,18,306
0.8288,0.3125,0.8338,0.5358,0.6875,0.5343,0.9469,0.6875,0.9494,4134,15,33,824,2649,33,15,2309,4707,33,15,251
0.8246,0.4792,0.828,0.5461,0.7083,0.5446,0.9353,0.5208,0.9393,4105,23,25,853,2700,34,14,2258,4657,25,23,301
0.8292,0.3958,0.8334,0.5485,0.7917,0.5462,0.9427,0.7292,0.9447,4132,19,29,826,2708,38,10,2250,4684,35,13,274
0.8272,0.4167,0.8312,0.5485,0.7917,0.5462,0.9495,0.5208,0.9536,4121,20,28,837,2708,38,10,2250,4728,25,23,230
0.8264,0.3125,0.8314,0.5457,0.7917,0.5434,0.9411,0.6667,0.9437,4122,15,33,836,2694,38,10,2264,4679,32,16,279
0.8184,0.4583,0.8219,0.5481,0.7292,0.5464,0.9389,0.6042,0.9421,4075,22,26,883,2709,35,13,2249,4671,29,19,287
0.824,0.3333,0.8288,0.5421,0.7917,0.5397,0.9337,0.6458,0.9365,4109,16,32,849,2676,38,10,2282,4643,31,17,315
0.8234,0.4375,0.8271,0.535,0.7917,0.5325,0.9473,0.625,0.9504,4101,21,27,857,2640,38,10,2318,4712,30,18,246
0.8318,0.2708,0.8372,0.5529,0.7292,0.5512,0.9303,0.5625,0.9338,4151,13,35,807,2733,35,13,2225,4630,27,21,328
0.8264,0.2708,0.8318,0.5318,0.7708,0.5294,0.9389,0.6875,0.9413,4124,13,35,834,2625,37,11,2333,4667,33,15,291
0.8178,0.3542,0.8223,0.541,0.7917,0.5385,0.9371,0.6875,0.9395,4077,17,31,881,2670,38,10,2288,4658,33,15,300
0.8188,0.2917,0.8239,0.5491,0.7917,0.5468,0.9401,0.625,0.9431,4085,14,34,873,2711,38,10,2247,4676,30,18,282
0.8312,0.3125,0.8362,0.5515,0.8333,0.5488,0.9349,0.75,0.9367,4146,15,33,812,2721,40,8,2237,4644,36,12,314
0.8194,0.375,0.8237,0.5461,0.8958,0.5428,0.9347,0.5417,0.9385,4084,18,30,874,2691,43,5,2267,4653,26,22,305
0.8232,0.2292,0.829,0.5457,0.7292,0.544,0.9463,0.5208,0.9504,4110,11,37,848,2697,35,13,2261,4712,25,23,246
0.8312,0.3542,0.8358,0.5445,0.7708,0.5424,0.9447,0.5625,0.9484,4144,17,31,814,2689,37,11,2269,4702,27,21,256
0.824,0.3333,0.8288,0.5439,0.7083,0.5424,0.9463,0.5833,0.9498,4109,16,32,849,2689,34,14,2269,4709,28,20,249
0.8242,0.4167,0.8282,0.5356,0.8333,0.5327,0.9377,0.7083,0.9399,4106,20,28,852,2641,40,8,2317,4660,34,14,298
0.8266,0.3542,0.8312,0.5511,0.7292,0.5494,0.9349,0.5625,0.9385,4121,17,31,837,2724,35,13,2234,4653,27,21,305
0.8266,0.3125,0.8316,0.5447,0.6875,0.5434,0.9545,0.5833,0.958,4123,15,33,835,2694,33,15,2264,4750,28,20,208
0.8224,0.375,0.8267,0.5509,0.8125,0.5484,0.9331,0.6458,0.9359,4099,18,30,859,2719,39,9,2239,4640,31,17,318
0.8238,0.375,0.8282,0.5388,0.7708,0.5365,0.9247,0.7083,0.9268,4106,18,30,852,2660,37,11,2298,4595,34,14,363
0.8128,0.3333,0.8175,0.5461,0.7292,0.5444,0.9397,0.5833,0.9431,4053,16,32,905,2699,35,13,2259,4676,28,20,282
0.8262,0.2917,0.8314,0.5563,0.75,0.5545,0.9515,0.625,0.9546,4122,14,34,836,2749,36,12,2209,4733,30,18,225
0.8204,0.4167,0.8243,0.5431,0.7917,0.5407,0.9381,0.5208,0.9421,4087,20,28,871,2681,38,10,2277,4671,25,23,287
0.826,0.3333,0.8308,0.5655,0.7917,0.5633,0.9343,0.6458,0.9371,4119,16,32,839,2793,38,10,2165,4646,31,17,312
0.827,0.3125,0.832,0.5503,0.6667,0.5492,0.9551,0.4792,0.9597,4125,15,33,833,2723,32,16,2235,4758,23,25,200
0.8186,0.3542,0.8231,0.5441,0.75,0.5422,0.9375,0.5625,0.9411,4081,17,31,877,2688,36,12,2270,4666,27,21,292
0.817,0.25,0.8225,0.5463,0.7917,0.544,0.9291,0.6667,0.9316,4078,12,36,880,2697,38,10,2261,4619,32,16,339
0.8232,0.3125,0.8282,0.5455,0.7708,0.5434,0.9411,0.7083,0.9433,4106,15,33,852,2694,37,11,2264,4677,34,14,281
0.8264,0.3542,0.831,0.5427,0.7292,0.5409,0.9343,0.6458,0.9371,4120,17,31,838,2682,35,13,2276,4646,31,17,312
0.8216,0.4167,0.8255,0.539,0.8125,0.5363,0.9584,0.5625,0.9623,4093,20,28,865,2659,39,9,2299,4771,27,21,187
0.8294,0.3958,0.8336,0.5533,0.7708,0.5512,0.9475,0.6875,0.95,4133,19,29,825,2733,37,11,2225,4710,33,15,248
0.8108,0.2917,0.8159,0.5457,0.6042,0.5452,0.9389,0.5833,0.9423,4045,14,34,913,2703,29,19,2255,4672,28,20,286
0.824,0.4375,0.8278,0.5455,0.7708,0.5434,0.9471,0.4792,0.9516,4104,21,27,854,2694,37,11,2264,4718,23,25,240
0.8174,0.3333,0.8221,0.5445,0.7917,0.5422,0.9353,0.5833,0.9387,4076,16,32,882,2688,38,10,2270,4654,28,20,304
0.8276,0.375,0.832,0.5469,0.8542,0.544,0.9393,0.6042,0.9425,4125,18,30,833,2697,41,7,2261,4673,29,19,285
0.83,0.3542,0.8346,0.5493,0.7708,0.5472,0.9461,0.6667,0.9488,4138,17,31,820,2713,37,11,2245,4704,32,16,254
0.8236,0.2917,0.8288,0.5485,0.7083,0.547,0.9451,0.6458,0.948,4109,14,34,849,2712,34,14,2246,4700,31,17,258
0.8182,0.2708,0.8235,0.537,0.7917,0.5345,0.9413,0.625,0.9443,4083,13,35,875,2650,38,10,2308,4682,30,18,276
0.8232,0.2917,0.8284,0.5467,0.75,0.5448,0.9331,0.7083,0.9353,4107,14,34,851,2701,36,12,2257,4637,34,14,321
0.8208,0.2917,0.8259,0.5443,0.6875,0.543,0.9459,0.5,0.9502,4095,14,34,863,2692,33,15,2266,4711,24,24,247
0.8286,0.3542,0.8332,0.5404,0.8333,0.5375,0.9385,0.625,0.9415,4131,17,31,827,2665,40,8,2293,4668,30,18,290
0.827,0.3333,0.8318,0.5421,0.7708,0.5399,0.9465,0.5417,0.9504,4124,16,32,834,2677,37,11,2281,4712,26,22,246
0.8172,0.4583,0.8207,0.5443,0.8542,0.5413,0.9547,0.5208,0.9589,4069,22,26,889,2684,41,7,2274,4754,25,23,204
0.8192,0.25,0.8247,0.5404,0.7083,0.5387,0.9285,0.5208,0.9324,4089,12,36,869,2671,34,14,2287,4623,25,23,335
0.8158,0.2292,0.8215,0.5336,0.625,0.5327,0.9479,0.5625,0.9516,4073,11,37,885,2641,30,18,2317,4718,27,21,240
0.822,0.3125,0.8269,0.5425,0.6875,0.5411,0.9531,0.5417,0.957,4100,15,33,858,2683,33,15,2275,4745,26,22,213
0.823,0.2708,0.8284,0.5455,0.6875,0.5442,0.9403,0.5417,0.9441,4107,13,35,851,2698,33,15,2260,4681,26,22,277
0.8226,0.3958,0.8267,0.535,0.7708,0.5327,0.9503,0.6042,0.9536,4099,19,29,859,2641,37,11,2317,4728,29,19,230
0.82,0.3958,0.8241,0.5417,0.7708,0.5395,0.9529,0.6042,0.9562,4086,19,29,872,2675,37,11,2283,4741,29,19,217
0.8324,0.4167,0.8364,0.541,0.8333,0.5381,0.9545,0.6042,0.9578,4147,20,28,811,2668,40,8,2290,4749,29,19,209
0.821,0.3542,0.8255,0.5384,0.8125,0.5357,0.9493,0.5208,0.9534,4093,17,31,865,2656,39,9,2302,4727,25,23,231
0.8274,0.2708,0.8328,0.5487,0.7083,0.5472,0.9419,0.7083,0.9441,4129,13,35,829,2713,34,14,2245,4681,34,14,277
0.8204,0.3125,0.8253,0.5386,0.7917,0.5361,0.9433,0.6667,0.9459,4092,15,33,866,2658,38,10,2300,4690,32,16,268
0.822,0.2708,0.8273,0.5352,0.8542,0.5321,0.9441,0.5417,0.948,4102,13,35,856,2638,41,7,2320,4700,26,22,258
0.8298,0.3333,0.8346,0.5499,0.7292,0.5482,0.9263,0.5208,0.9302,4138,16,32,820,2718,35,13,2240,4612,25,23,346
0.8238,0.3333,0.8286,0.5416,0.6875,0.5401,0.9473,0.6875,0.9498,4108,16,32,850,2678,33,15,2280,4709,33,15,249
0.8282,0.3958,0.8324,0.5314,0.6667,0.5301,0.9415,0.4583,0.9461,4127,19,29,831,2628,32,16,2330,4691,22,26,267
0.8312,0.2708,0.8366,0.5567,0.7292,0.5551,0.9425,0.5417,0.9463,4148,13,35,810,2752,35,13,2206,4692,26,22,266
0.8182,0.3125,0.8231,0.5495,0.8125,0.547,0.9658,0.6875,0.9685,4081,15,33,877,2712,39,9,2246,4802,33,15,156
0.8284,0.4375,0.8322,0.538,0.75,0.5359,0.9604,0.5417,0.9645,4126,21,27,832,2657,36,12,2301,4782,26,22,176
0.8234,0.3958,0.8276,0.5489,0.7917,0.5466,0.9395,0.6458,0.9423,4103,19,29,855,2710,38,10,2248,4672,31,17,286
0.8204,0.4792,0.8237,0.5491,0.8333,0.5464,0.9473,0.625,0.9504,4084,23,25,874,2709,40,8,2249,4712,30,18,246
0.8272,0.3542,0.8318,0.5346,0.6875,0.5331,0.9413,0.6042,0.9445,4124,17,31,834,2643,33,15,2315,4683,29,19,275
0.827,0.375,0.8314,0.5521,0.8125,0.5496,0.9455,0.625,0.9486,4122,18,30,836,2725,39,9,2233,4703,30,18,255
0.8234,0.3542,0.828,0.5427,0.8125,0.5401,0.9363,0.6458,0.9391,4105,17,31,853,2678,39,9,2280,4656,31,17,302
0.8236,0.2708,0.829,0.5402,0.7292,0.5383,0.9367,0.6458,0.9395,4110,13,35,848,2669,35,13,2289,4658,31,17,300
0.8186,0.3125,0.8235,0.5378,0.6875,0.5363,0.9389,0.7708,0.9405,4083,15,33,875,2659,33,15,2299,4663,37,11,295
0.8238,0.2083,0.8298,0.5435,0.7083,0.542,0.9291,0.7083,0.9312,4114,10,38,844,2687,34,14,2271,4617,34,14,341
0.8206,0.4375,0.8243,0.5447,0.6667,0.5436,0.9329,0.625,0.9359,4087,21,27,871,2695,32,16,2263,4640,30,18,318
0.8218,0.375,0.8261,0.5416,0.6875,0.5401,0.9606,0.5417,0.9647,4096,18,30,862,2678,33,15,2280,4783,26,22,175
0.8184,0.3542,0.8229,0.5543,0.6875,0.553,0.9559,0.7083,0.9582,4080,17,31,878,2742,33,15,2216,4751,34,14,207
0.8274,0.3125,0.8324,0.5529,0.8125,0.5504,0.9602,0.6458,0.9633,4127,15,33,831,2729,39,9,2229,4776,31,17,182
0.818,0.3333,0.8227,0.5433,0.7708,0.5411,0.9483,0.7708,0.95,4079,16,32,879,2683,37,11,2275,4710,37,11,248
0.8248,0.2708,0.8302,0.5535,0.7917,0.5512,0.9459,0.4375,0.9508,4116,13,35,842,2733,38,10,2225,4714,21,27,244
0.8196,0.25,0.8251,0.5382,0.6875,0.5367,0.9487,0.5833,0.9522,4091,12,36,867,2661,33,15,2297,4721,28,20,237
0.8148,0.3333,0.8195,0.5386,0.7083,0.5369,0.9459,0.5,0.9502,4063,16,32,895,2662,34,14,2296,4711,24,24,247
0.8244,0.25,0.83,0.5433,0.7083,0.5418,0.9491,0.4167,0.9542,4115,12,36,843,2686,34,14,2272,4731,20,28,227
0.8232,0.2708,0.8286,0.5477,0.6667,0.5466,0.9373,0.5,0.9415,4108,13,35,850,2710,32,16,2248,4668,24,24,290
0.8174,0.25,0.8229,0.5362,0.7708,0.5339,0.9539,0.5625,0.9576,4080,12,36,878,2647,37,11,2311,4748,27,21,210
0.8354,0.3333,0.8403,0.5507,0.75,0.5488,0.9379,0.6667,0.9405,4166,16,32,792,2721,36,12,2237,4663,32,16,295
0.8222,0.3542,0.8267,0.5565,0.7917,0.5543,0.9495,0.6458,0.9524,4099,17,31,859,2748,38,10,2210,4722,31,17,236
0.8218,0.3958,0.8259,0.5429,0.75,0.5409,0.9345,0.5417,0.9383,4095,19,29,863,2682,36,12,2276,4652,26,22,306
0.8256,0.3333,0.8304,0.5457,0.6667,0.5446,0.9379,0.5833,0.9413,4117,16,32,841,2700,32,16,2258,4667,28,20,291
0.82,0.3125,0.8249,0.5398,0.7292,0.5379,0.9267,0.625,0.9296,4090,15,33,868,2667,35,13,2291,4609,30,18,349
0.8178,0.375,0.8221,0.5354,0.7917,0.5329,0.9411,0.5833,0.9445,4076,18,30,882,2642,38,10,2316,4683,28,20,275
0.8222,0.3333,0.8269,0.5336,0.8333,0.5307,0.9379,0.5625,0.9415,4100,16,32,858,2631,40,8,2327,4668,27,21,290
0.8226,0.3958,0.8267,0.5473,0.7292,0.5456,0.9445,0.5833,0.948,4099,19,29,859,2705,35,13,2253,4700,28,20,258
0.8256,0.3125,0.8306,0.5449,0.7917,0.5426,0.9397,0.6042,0.9429,4118,15,33,840,2690,38,10,2268,4675,29,19,283
0.8238,0.3333,0.8286,0.5396,0.7083,0.5379,0.9303,0.625,0.9332,4108,16,32,850,2667,34,14,2291,4627,30,18,331
0.8252,0.3542,0.8298,0.5471,0.6875,0.5458,0.9469,0.4792,0.9514,4114,17,31,844,2706,33,15,2252,4717,23,25,241
0.8208,0.3542,0.8253,0.5483,0.8125,0.5458,0.9405,0.5625,0.9441,4092,17,31,866,2706,39,9,2252,4681,27,21,277
0.8122,0.2292,0.8179,0.5398,0.625,0.5389,0.9555,0.5833,0.9591,4055,11,37,903,2672,30,18,2286,4755,28,20,203
0.8328,0.3333,0.8376,0.5435,0.7708,0.5413,0.9413,0.7292,0.9433,4153,16,32,805,2684,37,11,2274,4677,35,13,281
0.8212,0.3542,0.8257,0.5435,0.7708,0.5413,0.9525,0.7708,0.9542,4094,17,31,864,2684,37,11,2274,4731,37,11,227
0.832,0.3333,0.8368,0.5483,0.7917,0.546,0.9447,0.5833,0.9482,4149,16,32,809,2707,38,10,2251,4701,28,20,257
0.8224,0.5,0.8255,0.5406,0.7708,0.5383,0.9606,0.4792,0.9653,4093,24,24,865,2669,37,11,2289,4786,23,25,172
0.827,0.375,0.8314,0.5577,0.8333,0.5551,0.9491,0.625,0.9522,4122,18,30,836,2752,40,8,2206,4721,30,18,237
0.8274,0.4375,0.8312,0.5384,0.7292,0.5365,0.9431,0.6042,0.9463,4121,21,27,837,2660,35,13,2298,4692,29,19,266
0.8216,0.3333,0.8263,0.5459,0.75,0.544,0.9463,0.6458,0.9492,4097,16,32,861,2697,36,12,2261,4706,31,17,252
0.813,0.3125,0.8179,0.5384,0.6458,0.5373,0.9405,0.6875,0.9429,4055,15,33,903,2664,31,17,2294,4675,33,15,283
0.8312,0.25,0.8368,0.5475,0.7708,0.5454,0.9557,0.6042,0.9591,4149,12,36,809,2704,37,11,2254,4755,29,19,203
0.8192,0.4167,0.8231,0.5451,0.7917,0.5428,0.9433,0.5625,0.947,4081,20,28,877,2691,38,10,2267,4695,27,21,263
0.8192,0.2917,0.8243,0.5453,0.7708,0.5432,0.9435,0.5833,0.947,4087,14,34,871,2693,37,11,2265,4695,28,20,263
0.8242,0.3333,0.829,0.5386,0.7708,0.5363,0.9381,0.625,0.9411,4110,16,32,848,2659,37,11,2299,4666,30,18,292
0.8146,0.2917,0.8197,0.5433,0.7708,0.5411,0.9253,0.6875,0.9276,4064,14,34,894,2683,37,11,2275,4599,33,15,359
0.8274,0.3542,0.832,0.5571,0.7917,0.5549,0.9491,0.6875,0.9516,4125,17,31,833,2751,38,10,2207,4718,33,15,240
0.8236,0.3542,0.8282,0.5479,0.8333,0.5452,0.9393,0.5833,0.9427,4106,17,31,852,2703,40,8,2255,4674,28,20,284
0.8256,0.3542,0.8302,0.541,0.7292,0.5391,0.9389,0.5417,0.9427,4116,17,31,842,2673,35,13,2285,4674,26,22,284
0.8082,0.3333,0.8128,0.5338,0.75,0.5317,0.9421,0.5208,0.9461,4030,16,32,928,2636,36,12,2322,4691,25,23,267
0.8276,0.3333,0.8324,0.5457,0.8125,0.5432,0.9385,0.7083,0.9407,4127,16,32,831,2693,39,9,2265,4664,34,14,294
0.8304,0.375,0.8348,0.5619,0.7292,0.5603,0.9539,0.6458,0.9568,4139,18,30,819,2778,35,13,2180,4744,31,17,214
0.8208,0.4167,0.8247,0.5493,0.7917,0.547,0.9445,0.5625,0.9482,4089,20,28,869,2712,38,10,2246,4701,27,21,257
0.8222,0.4167,0.8261,0.5443,0.8125,0.5418,0.9311,0.5625,0.9347,4096,20,28,862,2686,39,9,2272,4634,27,21,324
0.8252,0.3542,0.8298,0.5392,0.8125,0.5365,0.9423,0.625,0.9453,4114,17,31,844,2660,39,9,2298,4687,30,18,271
0.8278,0.3542,0.8324,0.5412,0.7083,0.5395,0.9541,0.5,0.9585,4127,17,31,831,2675,34,14,2283,4752,24,24,206
0.8244,0.4375,0.8282,0.5394,0.7917,0.5369,0.9505,0.5417,0.9544,4106,21,27,852,2662,38,10,2296,4732,26,22,226
0.814,0.3333,0.8187,0.5394,0.7917,0.5369,0.9381,0.625,0.9411,4059,16,32,899,2662,38,10,2296,4666,30,18,292
0.8186,0.3125,0.8235,0.5449,0.7083,0.5434,0.9471,0.6042,0.9504,4083,15,33,875,2694,34,14,2264,4712,29,19,246
0.8252,0.2917,0.8304,0.5435,0.7292,0.5418,0.9413,0.6667,0.9439,4117,14,34,841,2686,35,13,2272,4680,32,16,278
0.8266,0.5,0.8298,0.5406,0.7292,0.5387,0.9417,0.7083,0.9439,4114,24,24,844,2671,35,13,2287,4680,34,14,278
0.82,0.3125,0.8249,0.5455,0.7708,0.5434,0.9577,0.6667,0.9605,4090,15,33,868,2694,37,11,2264,4762,32,16,196
0.8276,0.3958,0.8318,0.5404,0.7917,0.5379,0.9535,0.6458,0.9564,4124,19,29,834,2667,38,10,2291,4742,31,17,216
0.8236,0.375,0.828,0.5467,0.75,0.5448,0.9521,0.6667,0.9548,4105,18,30,853,2701,36,12,2257,4734,32,16,224
0.8152,0.3125,0.8201,0.539,0.7292,0.5371,0.959,0.625,0.9623,4066,15,33,892,2663,35,13,2295,4771,30,18,187
0.8232,0.375,0.8276,0.5358,0.7292,0.5339,0.9469,0.5,0.9512,4103,18,30,855,2647,35,13,2311,4716,24,24,242
0.8286,0.3958,0.8328,0.5499,0.8333,0.5472,0.9457,0.5,0.95,4129,19,29,829,2713,40,8,2245,4710,24,24,248
0.819,0.2917,0.8241,0.5429,0.75,0.5409,0.9453,0.5417,0.9492,4086,14,34,872,2682,36,12,2276,4706,26,22,252
0.8262,0.3542,0.8308,0.5356,0.875,0.5323,0.9626,0.5833,0.9663,4119,17,31,839,2639,42,6,2319,4791,28,20,167
0.82,0.3542,0.8245,0.5447,0.8125,0.5422,0.9535,0.625,0.9566,4088,17,31,870,2688,39,9,2270,4743,30,18,215
0.8162,0.3125,0.8211,0.5463,0.7708,0.5442,0.9471,0.4792,0.9516,4071,15,33,887,2698,37,11,2260,4718,23,25,240
0.8284,0.3333,0.8332,0.5501,0.7083,0.5486,0.9409,0.6458,0.9437,4131,16,32,827,2720,34,14,2238,4679,31,17,279
0.8188,0.3542,0.8233,0.5487,0.7292,0.547,0.9349,0.5208,0.9389,4082,17,31,876,2712,35,13,2246,4655,25,23,303
0.8242,0.2708,0.8296,0.5499,0.7292,0.5482,0.9423,0.5625,0.9459,4113,13,35,845,2718,35,13,2240,4690,27,21,268
0.8144,0.3542,0.8189,0.5368,0.75,0.5347,0.9475,0.5208,0.9516,4060,17,31,898,2651,36,12,2307,4718,25,23,240
0.8186,0.3542,0.8231,0.5455,0.7292,0.5438,0.9359,0.6875,0.9383,4081,17,31,877,2696,35,13,2262,4652,33,15,306
0.8266,0.2708,0.832,0.5461,0.7708,0.544,0.9465,0.3333,0.9524,4125,13,35,833,2697,37,11,2261,4722,16,32,236
0.8248,0.5,0.828,0.5501,0.8125,0.5476,0.9579,0.6042,0.9613,4105,24,24,853,2715,39,9,2243,4766,29,19,192
0.8192,0.2708,0.8245,0.5481,0.7083,0.5466,0.9335,0.5625,0.9371,4088,13,35,870,2710,34,14,2248,4646,27,21,312
0.822,0.3333,0.8267,0.5503,0.6875,0.549,0.9543,0.6042,0.9576,4099,16,32,859,2722,33,15,2236,4748,29,19,210
0.8218,0.3958,0.8259,0.5398,0.75,0.5377,0.9435,0.5833,0.947,4095,19,29,863,2666,36,12,2292,4695,28,20,263
0.8212,0.4792,0.8245,0.532,0.8542,0.5288,0.9495,0.6667,0.9522,4088,23,25,870,2622,41,7,2336,4721,32,16,237
0.8174,0.3333,0.8221,0.54,0.7917,0.5375,0.9479,0.6875,0.9504,4076,16,32,882,2665,38,10,2293,4712,33,15,246
0.8138,0.2917,0.8189,0.5417,0.7083,0.5401,0.9455,0.5208,0.9496,4060,14,34,898,2678,34,14,2280,4708,25,23,250
0.8202,0.375,0.8245,0.5437,0.6667,0.5426,0.9459,0.6458,0.9488,4088,18,30,870,2690,32,16,2268,4704,31,17,254
0.8312,0.4167,0.8352,0.5505,0.75,0.5486,0.9231,0.6875,0.9254,4141,20,28,817,2720,36,12,2238,4588,33,15,370
0.8278,0.2708,0.8332,0.539,0.7917,0.5365,0.9427,0.5833,0.9461,4131,13,35,827,2660,38,10,2298,4691,28,20,267
0.8268,0.375,0.8312,0.5457,0.7917,0.5434,0.9443,0.7083,0.9466,4121,18,30,837,2694,38,10,2264,4693,34,14,265
0.828,0.3958,0.8322,0.5499,0.7917,0.5476,0.9497,0.625,0.9528,4126,19,29,832,2715,38,10,2243,4724,30,18,234
0.812,0.3333,0.8167,0.533,0.7292,0.5311,0.9435,0.625,0.9466,4049,16,32,909,2633,35,13,2325,4693,30,18,265
0.8202,0.3333,0.8249,0.5412,0.7083,0.5395,0.9389,0.5625,0.9425,4090,16,32,868,2675,34,14,2283,4673,27,21,285
0.8202,0.3542,0.8247,0.5392,0.7708,0.5369,0.9411,0.6042,0.9443,4089,17,31,869,2662,37,11,2296,4682,29,19,276
0.8238,0.3958,0.828,0.5324,0.8333,0.5294,0.9403,0.5417,0.9441,4105,19,29,853,2625,40,8,2333,4681,26,22,277
0.8182,0.5208,0.8211,0.5479,0.8333,0.5452,0.9575,0.5833,0.9611,4071,25,23,887,2703,40,8,2255,4765,28,20,193
0.8254,0.375,0.8298,0.5398,0.875,0.5365,0.9461,0.75,0.948,4114,18,30,844,2660,42,6,2298,4700,36,12,258
0.826,0.5208,0.829,0.5483,0.8333,0.5456,0.9285,0.5417,0.9322,4110,25,23,848,2705,40,8,2253,4622,26,22,336
0.8266,0.4583,0.8302,0.5531,0.7292,0.5514,0.9483,0.6667,0.951,4116,22,26,842,2734,35,13,2224,4715,32,16,243
0.8254,0.3333,0.8302,0.532,0.7083,0.5303,0.9543,0.5208,0.9585,4116,16,32,842,2629,34,14,2329,4752,25,23,206
0.8212,0.2708,0.8265,0.5435,0.75,0.5415,0.9373,0.6458,0.9401,4098,13,35,860,2685,36,12,2273,4661,31,17,297
0.8214,0.3542,0.8259,0.5511,0.75,0.5492,0.9543,0.5417,0.9582,4095,17,31,863,2723,36,12,2235,4751,26,22,207
0.8284,0.375,0.8328,0.5485,0.7292,0.5468,0.9409,0.6875,0.9433,4129,18,30,829,2711,35,13,2247,4677,33,15,281
0.819,0.2292,0.8247,0.5447,0.7083,0.5432,0.9571,0.8125,0.9585,4089,11,37,869,2693,34,14,2265,4752,39,9,206
0.815,0.3125,0.8199,0.5366,0.8333,0.5337,0.9489,0.7292,0.951,4065,15,33,893,2646,40,8,2312,4715,35,13,243
0.8272,0.25,0.8328,0.5346,0.8125,0.5319,0.9537,0.5208,0.9578,4129,12,36,829,2637,39,9,2321,4749,25,23,209
0.8242,0.2708,0.8296,0.5495,0.75,0.5476,0.9339,0.625,0.9369,4113,13,35,845,2715,36,12,2243,4645,30,18,313
0.8254,0.4375,0.8292,0.5421,0.7917,0.5397,0.9363,0.5833,0.9397,4111,21,27,847,2676,38,10,2282,4659,28,20,299
0.8242,0.375,0.8286,0.5469,0.7292,0.5452,0.9309,0.5833,0.9342,4108,18,30,850,2703,35,13,2255,4632,28,20,326
0.824,0.375,0.8284,0.5579,0.7917,0.5557,0.9439,0.6458,0.9468,4107,18,30,851,2755,38,10,2203,4694,31,17,264
0.823,0.3958,0.8271,0.5481,0.7917,0.5458,0.9265,0.6458,0.9292,4101,19,29,857,2706,38,10,2252,4607,31,17,351
0.8226,0.3125,0.8276,0.5489,0.6458,0.548,0.9371,0.5417,0.9409,4103,15,33,855,2717,31,17,2241,4665,26,22,293
0.8176,0.3542,0.8221,0.5519,0.7292,0.5502,0.9319,0.6042,0.9351,4076,17,31,882,2728,35,13,2230,4636,29,19,322
0.8208,0.2917,0.8259,0.5336,0.7708,0.5313,0.9565,0.6667,0.9593,4095,14,34,863,2634,37,11,2324,4756,32,16,202
0.819,0.4792,0.8223,0.5344,0.75,0.5323,0.9405,0.625,0.9435,4077,23,25,881,2639,36,12,2319,4678,30,18,280
0.8192,0.3333,0.8239,0.5439,0.7708,0.5418,0.9351,0.5833,0.9385,4085,16,32,873,2686,37,11,2272,4653,28,20,305
0.8236,0.3958,0.8278,0.5469,0.7708,0.5448,0.9451,0.6458,0.948,4104,19,29,854,2701,37,11,2257,4700,31,17,258
0.8258,0.4167,0.8298,0.5447,0.7917,0.5424,0.9419,0.5833,0.9453,4114,20,28,844,2689,38,10,2269,4687,28,20,271
0.8274,0.3958,0.8316,0.5416,0.6667,0.5403,0.9413,0.6875,0.9437,4123,19,29,835,2679,32,16,2279,4679,33,15,279
0.8226,0.25,0.8282,0.5322,0.6667,0.5309,0.9383,0.6667,0.9409,4106,12,36,852,2632,32,16,2326,4665,32,16,293
0.8324,0.4583,0.836,0.5439,0.8542,0.5409,0.9557,0.6458,0.9587,4145,22,26,813,2682,41,7,2276,4753,31,17,205
0.8206,0.3542,0.8251,0.5511,0.7917,0.5488,0.9335,0.6458,0.9363,4091,17,31,867,2721,38,10,2237,4642,31,17,316
0.8224,0.4167,0.8263,0.5475,0.75,0.5456,0.9553,0.5833,0.9589,4097,20,28,861,2705,36,12,2253,4754,28,20,204
0.8158,0.3333,0.8205,0.5408,0.6667,0.5395,0.9588,0.4375,0.9639,4068,16,32,890,2675,32,16,2283,4779,21,27,179
0.8244,0.3542,0.829,0.5477,0.7917,0.5454,0.9323,0.5833,0.9357,4110,17,31,848,2704,38,10,2254,4639,28,20,319
0.828,0.3958,0.8322,0.5437,0.8125,0.5411,0.9521,0.5625,0.9558,4126,19,29,832,2683,39,9,2275,4739,27,21,219
0.817,0.3125,0.8219,0.5392,0.7917,0.5367,0.9515,0.7292,0.9536,4075,15,33,883,2661,38,10,2297,4728,35,13,230
