Clasificador,FeatureSelection,UnderSampling,Accuracy,Specifity,Recall,ROC_AUC,Precision,Kappa
DT7_RF8_ET1,6,0.3,0.716,0.494,0.719,0.607,0.989,0.024
DT7_RF8_ET1,7,0.3,0.751,0.458,0.756,0.607,0.988,0.027
BCDT14_RF8_ET1,3,0.05,0.78,0.425,0.786,0.606,0.988,0.042
BCDT14_RF8_ET1,3,0.4,0.703,0.507,0.706,0.606,0.989,0.022
BCDT14_RF8_ET1,4,0.1,0.809,0.396,0.816,0.606,0.988,0.036
BCDT14_RF8_BCDT15,5,0.15,0.802,0.404,0.809,0.606,0.988,0.033
DT7_RF8_BCDT15,5,0.4,0.672,0.538,0.675,0.606,0.989,0.02
DT7_BCDT14_ET1,6,0.15,0.814,0.392,0.82,0.606,0.988,0.036
DT7_ET1_BCDT15,6,0.5,0.624,0.587,0.624,0.606,0.989,0.017
DT7_RF8_ET1,3,0.15,0.687,0.521,0.689,0.605,0.989,0.028
BCDT14_RF8_BCDT15,5,0.5,0.7,0.507,0.703,0.605,0.989,0.023
BCDT14_RF8_ET1,6,0.3,0.755,0.45,0.76,0.605,0.988,0.028
DT7_RF8_BCDT15,6,0.4,0.68,0.529,0.682,0.605,0.989,0.021
DT7_BCDT14_RF8,7,0.4,0.739,0.467,0.744,0.605,0.988,0.025
DT7_RF8_ET1,7,0.4,0.727,0.479,0.731,0.605,0.989,0.023
DT7_RF8_ET1,7,0.5,0.675,0.533,0.677,0.605,0.989,0.02
DT7_BCDT14_BCDT15,3,0.05,0.726,0.477,0.73,0.604,0.988,0.029
BCDT14_RF8_ET1,3,0.1,0.74,0.463,0.745,0.604,0.988,0.037
RF8_ET1_BCDT15,3,0.4,0.7,0.505,0.704,0.604,0.989,0.022
DT7_BCDT14_BCDT15,6,0.3,0.684,0.521,0.687,0.604,0.989,0.021
BCDT14_RF8_BCDT15,7,0.5,0.709,0.495,0.712,0.604,0.989,0.023
BCDT14_ET1_BCDT15,3,0.15,0.685,0.518,0.687,0.603,0.989,0.026
BCDT14_ET1_BCDT15,4,0.4,0.687,0.517,0.69,0.603,0.989,0.021
DT7_ET1_BCDT15,6,0.3,0.656,0.548,0.658,0.603,0.989,0.019
