Clasificador,Accuracy,Balanced_Accuracy,Recall,Specificity,F1,ROC_AUC,True_Negative,False_Positive,False_Negative,True_Positive
GradientBoosting,0.92,0.5517241379310345,1.0,0.10344827586206896,0.9579288025889967,0.5517241379310345,3,26,0,296
GradientBoosting,0.9323076923076923,0.6206896551724138,1.0,0.2413793103448276,0.9641693811074918,0.6206896551724138,7,22,0,296
GradientBoosting,0.9076923076923077,0.5449152542372881,0.9898305084745763,0.1,0.9511400651465798,0.5449152542372881,3,27,3,292
GradientBoosting,0.9292307692307692,0.631638418079096,0.9966101694915255,0.26666666666666666,0.9623567921440263,0.6316384180790962,8,22,1,294
GradientBoosting,0.9292307692307692,0.6765536723163842,0.9864406779661017,0.36666666666666664,0.9619834710743801,0.6765536723163842,11,19,4,291
GradientBoosting,0.92,0.5966101694915255,0.9932203389830508,0.2,0.957516339869281,0.5966101694915253,6,24,2,293
GradientBoosting,0.916923076923077,0.669774011299435,0.9728813559322034,0.36666666666666664,0.9550748752079866,0.669774011299435,11,19,8,287
GaussianNB,0.1076923076923077,0.5101351351351351,0.02027027027027027,1.0,0.03973509933774835,0.5101351351351351,29,0,290,6
GaussianNB,0.09538461538461539,0.5033783783783784,0.006756756756756757,1.0,0.013422818791946308,0.5033783783783784,29,0,294,2
GaussianNB,0.10153846153846154,0.5067567567567568,0.013513513513513514,1.0,0.026666666666666665,0.5067567567567568,29,0,292,4
GaussianNB,0.1076923076923077,0.5101351351351351,0.02027027027027027,1.0,0.03973509933774835,0.5101351351351351,29,0,290,6
GaussianNB,0.09230769230769231,0.5016891891891891,0.0033783783783783786,1.0,0.006734006734006735,0.5016891891891891,29,0,295,1
GaussianNB,0.09230769230769231,0.5,0.0,1.0,0.0,0.5,30,0,295,0
GaussianNB,0.10153846153846154,0.4901129943502825,0.013559322033898305,0.9666666666666667,0.02666666666666667,0.4901129943502825,29,1,291,4
GaussianNB,0.09846153846153846,0.5033898305084745,0.006779661016949152,1.0,0.01346801346801347,0.5033898305084745,30,0,293,2
GaussianNB,0.09846153846153846,0.5033898305084745,0.006779661016949152,1.0,0.01346801346801347,0.5033898305084745,30,0,293,2
GaussianNB,0.09230769230769231,0.5,0.0,1.0,0.0,0.5,30,0,295,0
SGD,0.9107692307692308,0.5,1.0,0.0,0.9533011272141707,0.5,0,29,0,296
SGD,0.916923076923077,0.5344827586206896,1.0,0.06896551724137931,0.9563812600969306,0.5344827586206897,2,27,0,296
SGD,0.9107692307692308,0.5,1.0,0.0,0.9533011272141707,0.5,0,29,0,296
SGD,0.9107692307692308,0.5,1.0,0.0,0.9533011272141707,0.5,0,29,0,296
SGD,0.9138461538461539,0.5172413793103449,1.0,0.034482758620689655,0.9548387096774192,0.5172413793103448,1,28,0,296
SGD,0.9107692307692308,0.5166666666666667,1.0,0.03333333333333333,0.9531502423263328,0.5166666666666666,1,29,0,295
SGD,0.9138461538461539,0.5333333333333333,1.0,0.06666666666666667,0.9546925566343043,0.5333333333333333,2,28,0,295
SGD,0.9076923076923077,0.5,1.0,0.0,0.9516129032258065,0.5,0,30,0,295
SGD,0.9107692307692308,0.5166666666666667,1.0,0.03333333333333333,0.9531502423263328,0.5166666666666666,1,29,0,295
SGD,0.9138461538461539,0.5333333333333333,1.0,0.06666666666666667,0.9546925566343043,0.5333333333333333,2,28,0,295
