Accuracy_SIFT,Specifity_SIFT,Recall_SIFT,Accuracy_POLYPHEN,Specifity_POLYPHEN,Recall_POLYPHEN,Accuracy_VC22,Specifity_VC22,Recall_VC22,TP_SIFT,TN_SIFT,FP_SIFT,FN_SIFT,TP_POLYPHEN,TN_POLYPHEN,FP_POLYPHEN,FN_POLYPHEN,TP_VC22,TN_VC22,FP_VC22,FN_VC22
0.8206,0.2708,0.8259,0.5348,0.7292,0.5329,0.8312,0.6042,0.8334,4095,13,35,863,2642,35,13,2316,4132,29,19,826
0.826,0.4375,0.8298,0.5423,0.7917,0.5399,0.8406,0.7292,0.8417,4114,21,27,844,2677,38,10,2281,4173,35,13,785
0.8234,0.375,0.8278,0.538,0.7708,0.5357,0.8382,0.6875,0.8397,4104,18,30,854,2656,37,11,2302,4163,33,15,795
0.8152,0.3125,0.8201,0.541,0.7917,0.5385,0.8558,0.6667,0.8576,4066,15,33,892,2670,38,10,2288,4252,32,16,706
0.8234,0.3542,0.828,0.5354,0.8125,0.5327,0.8546,0.7708,0.8554,4105,17,31,853,2641,39,9,2317,4241,37,11,717
0.8256,0.3125,0.8306,0.5433,0.8125,0.5407,0.8364,0.625,0.8384,4118,15,33,840,2681,39,9,2277,4157,30,18,801
0.8176,0.3958,0.8217,0.5445,0.7917,0.5422,0.8316,0.6042,0.8338,4074,19,29,884,2688,38,10,2270,4134,29,19,824
0.8178,0.375,0.8221,0.5447,0.7708,0.5426,0.84,0.5833,0.8425,4076,18,30,882,2690,37,11,2268,4177,28,20,781
0.8262,0.4167,0.8302,0.5408,0.8125,0.5381,0.8092,0.6458,0.8108,4116,20,28,842,2668,39,9,2290,4020,31,17,938
0.8146,0.4167,0.8185,0.5439,0.7917,0.5415,0.8322,0.625,0.8342,4058,20,28,900,2685,38,10,2273,4136,30,18,822
0.8222,0.4375,0.8259,0.5374,0.7917,0.5349,0.8112,0.6042,0.8132,4095,21,27,863,2652,38,10,2306,4032,29,19,926
0.8202,0.375,0.8245,0.5517,0.7708,0.5496,0.8128,0.7708,0.8132,4088,18,30,870,2725,37,11,2233,4032,37,11,926
0.8226,0.3125,0.8276,0.5483,0.7917,0.546,0.8164,0.75,0.8171,4103,15,33,855,2707,38,10,2251,4051,36,12,907
0.8178,0.3125,0.8227,0.5473,0.7292,0.5456,0.8226,0.7292,0.8235,4079,15,33,879,2705,35,13,2253,4083,35,13,875
0.8194,0.3542,0.8239,0.5493,0.7917,0.547,0.8618,0.7292,0.863,4085,17,31,873,2712,38,10,2246,4279,35,13,679
0.8256,0.3333,0.8304,0.5372,0.75,0.5351,0.8184,0.6667,0.8199,4117,16,32,841,2653,36,12,2305,4065,32,16,893
0.8238,0.3125,0.8288,0.5388,0.7292,0.5369,0.841,0.6042,0.8433,4109,15,33,849,2662,35,13,2296,4181,29,19,777
0.8204,0.4167,0.8243,0.5362,0.8125,0.5335,0.8606,0.6042,0.863,4087,20,28,871,2645,39,9,2313,4279,29,19,679
0.8236,0.3542,0.8282,0.5471,0.8125,0.5446,0.8496,0.625,0.8518,4106,17,31,852,2700,39,9,2258,4223,30,18,735
0.8284,0.375,0.8328,0.5427,0.7708,0.5405,0.8268,0.7083,0.828,4129,18,30,829,2680,37,11,2278,4105,34,14,853
0.8252,0.4375,0.829,0.5429,0.8958,0.5395,0.84,0.6042,0.8423,4110,21,27,848,2675,43,5,2283,4176,29,19,782
0.8264,0.4167,0.8304,0.5525,0.7292,0.5508,0.831,0.5625,0.8336,4117,20,28,841,2731,35,13,2227,4133,27,21,825
0.8304,0.4167,0.8344,0.5433,0.7917,0.5409,0.8352,0.5625,0.8378,4137,20,28,821,2682,38,10,2276,4154,27,21,804
0.8214,0.375,0.8257,0.539,0.7917,0.5365,0.8194,0.5625,0.8219,4094,18,30,864,2660,38,10,2298,4075,27,21,883
0.8222,0.2917,0.8273,0.5429,0.6667,0.5418,0.839,0.7292,0.8401,4102,14,34,856,2686,32,16,2272,4165,35,13,793
0.8102,0.375,0.8144,0.527,0.7708,0.5246,0.8576,0.625,0.8598,4038,18,30,920,2601,37,11,2357,4263,30,18,695
0.8182,0.3958,0.8223,0.5463,0.75,0.5444,0.867,0.6875,0.8687,4077,19,29,881,2699,36,12,2259,4307,33,15,651
0.8274,0.3542,0.832,0.5423,0.8333,0.5395,0.8466,0.6875,0.8481,4125,17,31,833,2675,40,8,2283,4205,33,15,753
0.8196,0.2292,0.8253,0.5499,0.8125,0.5474,0.8554,0.5833,0.858,4092,11,37,866,2714,39,9,2244,4254,28,20,704
0.815,0.375,0.8193,0.5501,0.8333,0.5474,0.7978,0.75,0.7983,4062,18,30,896,2714,40,8,2244,3958,36,12,1000
0.8288,0.3333,0.8336,0.5435,0.7917,0.5411,0.845,0.6875,0.8465,4133,16,32,825,2683,38,10,2275,4197,33,15,761
0.8172,0.3333,0.8219,0.5388,0.7708,0.5365,0.836,0.5833,0.8384,4075,16,32,883,2660,37,11,2298,4157,28,20,801
0.8158,0.2917,0.8209,0.5414,0.7083,0.5397,0.8863,0.625,0.8889,4070,14,34,888,2676,34,14,2282,4407,30,18,551
0.8258,0.3333,0.8306,0.5457,0.8333,0.543,0.8632,0.6458,0.8653,4118,16,32,840,2692,40,8,2266,4290,31,17,668
0.82,0.3542,0.8245,0.5368,0.7708,0.5345,0.797,0.5417,0.7995,4088,17,31,870,2650,37,11,2308,3964,26,22,994
0.825,0.375,0.8294,0.5443,0.8333,0.5415,0.832,0.6458,0.8338,4112,18,30,846,2685,40,8,2273,4134,31,17,824
0.8188,0.4375,0.8225,0.5477,0.8125,0.5452,0.8608,0.5625,0.8637,4078,21,27,880,2703,39,9,2255,4282,27,21,676
0.8244,0.3542,0.829,0.5469,0.7917,0.5446,0.8076,0.75,0.8082,4110,17,31,848,2700,38,10,2258,4007,36,12,951
0.826,0.3958,0.8302,0.5366,0.7917,0.5341,0.8432,0.6667,0.8449,4116,19,29,842,2648,38,10,2310,4189,32,16,769
0.8262,0.4167,0.8302,0.5384,0.75,0.5363,0.845,0.7083,0.8463,4116,20,28,842,2659,36,12,2299,4196,34,14,762
0.83,0.3542,0.8346,0.5425,0.8333,0.5397,0.8076,0.6042,0.8096,4138,17,31,820,2676,40,8,2282,4014,29,19,944
0.8172,0.2917,0.8223,0.54,0.6667,0.5387,0.829,0.7083,0.8302,4077,14,34,881,2671,32,16,2287,4116,34,14,842
0.8264,0.3542,0.831,0.5483,0.8125,0.5458,0.8662,0.625,0.8685,4120,17,31,838,2706,39,9,2252,4306,30,18,652
0.826,0.375,0.8304,0.5451,0.8333,0.5424,0.84,0.625,0.8421,4117,18,30,841,2689,40,8,2269,4175,30,18,783
0.8246,0.375,0.829,0.5324,0.7292,0.5305,0.8288,0.6667,0.8304,4110,18,30,848,2630,35,13,2328,4117,32,16,841
0.8136,0.3333,0.8183,0.5334,0.5833,0.5329,0.8606,0.6042,0.863,4057,16,32,901,2642,28,20,2316,4279,29,19,679
0.8216,0.375,0.8259,0.5519,0.8125,0.5494,0.853,0.6667,0.8548,4095,18,30,863,2724,39,9,2234,4238,32,16,720
0.8198,0.3333,0.8245,0.5402,0.6875,0.5387,0.8438,0.5833,0.8463,4088,16,32,870,2671,33,15,2287,4196,28,20,762
0.8206,0.4167,0.8245,0.5416,0.7708,0.5393,0.844,0.5833,0.8465,4088,20,28,870,2674,37,11,2284,4197,28,20,761
0.8156,0.3958,0.8197,0.536,0.75,0.5339,0.8468,0.5625,0.8495,4064,19,29,894,2647,36,12,2311,4212,27,21,746
0.8228,0.4583,0.8263,0.5517,0.8333,0.549,0.8342,0.5625,0.8368,4097,22,26,861,2722,40,8,2236,4149,27,21,809
0.8218,0.4583,0.8253,0.5489,0.75,0.547,0.858,0.5208,0.8612,4092,22,26,866,2712,36,12,2246,4270,25,23,688
0.8232,0.3333,0.828,0.5447,0.75,0.5428,0.8214,0.625,0.8233,4105,16,32,853,2691,36,12,2267,4082,30,18,876
0.8246,0.375,0.829,0.5453,0.8125,0.5428,0.831,0.6458,0.8328,4110,18,30,848,2691,39,9,2267,4129,31,17,829
0.817,0.2708,0.8223,0.5425,0.75,0.5405,0.8708,0.625,0.8731,4077,13,35,881,2680,36,12,2278,4329,30,18,629
0.8196,0.3333,0.8243,0.5378,0.6458,0.5367,0.8426,0.5625,0.8453,4087,16,32,871,2661,31,17,2297,4191,27,21,767
0.8234,0.3542,0.828,0.5503,0.7917,0.548,0.8436,0.6875,0.8451,4105,17,31,853,2717,38,10,2241,4190,33,15,768
0.8248,0.25,0.8304,0.5463,0.8125,0.5438,0.8558,0.625,0.858,4117,12,36,841,2696,39,9,2262,4254,30,18,704
0.8236,0.2292,0.8294,0.5493,0.7917,0.547,0.8336,0.625,0.8356,4112,11,37,846,2712,38,10,2246,4143,30,18,815
0.824,0.375,0.8284,0.5533,0.7708,0.5512,0.839,0.75,0.8399,4107,18,30,851,2733,37,11,2225,4164,36,12,794
0.823,0.3333,0.8278,0.5559,0.7083,0.5545,0.8258,0.75,0.8265,4104,16,32,854,2749,34,14,2209,4098,36,12,860
0.8226,0.375,0.8269,0.5451,0.6875,0.5438,0.8334,0.625,0.8354,4100,18,30,858,2696,33,15,2262,4142,30,18,816
0.8286,0.4583,0.8322,0.5465,0.8542,0.5436,0.8466,0.6875,0.8481,4126,22,26,832,2695,41,7,2263,4205,33,15,753
0.8266,0.3542,0.8312,0.5423,0.7083,0.5407,0.8414,0.6667,0.8431,4121,17,31,837,2681,34,14,2277,4180,32,16,778
0.8202,0.2708,0.8255,0.5457,0.6875,0.5444,0.8614,0.625,0.8637,4093,13,35,865,2699,33,15,2259,4282,30,18,676
0.8268,0.3958,0.831,0.5465,0.7083,0.545,0.8318,0.6875,0.8332,4120,19,29,838,2702,34,14,2256,4131,33,15,827
0.8158,0.375,0.8201,0.5378,0.7708,0.5355,0.8344,0.6042,0.8366,4066,18,30,892,2655,37,11,2303,4148,29,19,810
0.8238,0.375,0.8282,0.5364,0.8542,0.5333,0.848,0.5,0.8514,4106,18,30,852,2644,41,7,2314,4221,24,24,737
0.822,0.3125,0.8269,0.5473,0.6875,0.546,0.809,0.625,0.8108,4100,15,33,858,2707,33,15,2251,4020,30,18,938
0.8298,0.3333,0.8346,0.5541,0.7917,0.5518,0.8452,0.5,0.8485,4138,16,32,820,2736,38,10,2222,4207,24,24,751
0.8234,0.3125,0.8284,0.5404,0.7292,0.5385,0.8424,0.6667,0.8441,4107,15,33,851,2670,35,13,2288,4185,32,16,773
0.8288,0.3958,0.833,0.5384,0.8333,0.5355,0.829,0.6458,0.8308,4130,19,29,828,2655,40,8,2303,4119,31,17,839
0.8152,0.3125,0.8201,0.5322,0.7917,0.5296,0.8282,0.625,0.8302,4066,15,33,892,2626,38,10,2332,4116,30,18,842
0.8256,0.2917,0.8308,0.5597,0.6667,0.5587,0.8546,0.6667,0.8564,4119,14,34,839,2770,32,16,2188,4246,32,16,712
0.8242,0.3125,0.8292,0.5567,0.75,0.5549,0.8574,0.625,0.8596,4111,15,33,847,2751,36,12,2207,4262,30,18,696
0.8204,0.375,0.8247,0.5386,0.8125,0.5359,0.834,0.7292,0.835,4089,18,30,869,2657,39,9,2301,4140,35,13,818
0.8184,0.3125,0.8233,0.5404,0.7917,0.5379,0.7978,0.7083,0.7987,4082,15,33,876,2667,38,10,2291,3960,34,14,998
0.8244,0.2708,0.8298,0.5414,0.7292,0.5395,0.8072,0.6458,0.8088,4114,13,35,844,2675,35,13,2283,4010,31,17,948
0.8162,0.3333,0.8209,0.5288,0.7917,0.5262,0.826,0.5833,0.8284,4070,16,32,888,2609,38,10,2349,4107,28,20,851
0.8292,0.3125,0.8342,0.5445,0.6667,0.5434,0.8466,0.6042,0.8489,4136,15,33,822,2694,32,16,2264,4209,29,19,749
0.8314,0.2917,0.8366,0.5414,0.8125,0.5387,0.8132,0.7292,0.814,4148,14,34,810,2671,39,9,2287,4036,35,13,922
0.8264,0.3958,0.8306,0.5539,0.7917,0.5516,0.8192,0.7292,0.8201,4118,19,29,840,2735,38,10,2223,4066,35,13,892
0.829,0.3542,0.8336,0.5487,0.75,0.5468,0.8552,0.6458,0.8572,4133,17,31,825,2711,36,12,2247,4250,31,17,708
0.821,0.3542,0.8255,0.5408,0.6875,0.5393,0.8562,0.5417,0.8592,4093,17,31,865,2674,33,15,2284,4260,26,22,698
0.825,0.4375,0.8288,0.5392,0.875,0.5359,0.853,0.6042,0.8554,4109,21,27,849,2657,42,6,2301,4241,29,19,717
0.8196,0.3542,0.8241,0.5513,0.6875,0.55,0.826,0.625,0.828,4086,17,31,872,2727,33,15,2231,4105,30,18,853
0.8268,0.2708,0.8322,0.5531,0.75,0.5512,0.824,0.75,0.8247,4126,13,35,832,2733,36,12,2225,4089,36,12,869
0.8184,0.2292,0.8241,0.5338,0.7083,0.5321,0.8396,0.6458,0.8415,4086,11,37,872,2638,34,14,2320,4172,31,17,786
0.814,0.3542,0.8185,0.5417,0.8333,0.5389,0.8138,0.7708,0.8142,4058,17,31,900,2672,40,8,2286,4037,37,11,921
0.8266,0.4375,0.8304,0.5463,0.7708,0.5442,0.8488,0.6042,0.8511,4117,21,27,841,2698,37,11,2260,4220,29,19,738
0.8192,0.3958,0.8233,0.5258,0.7083,0.524,0.8378,0.6667,0.8395,4082,19,29,876,2598,34,14,2360,4162,32,16,796
0.8256,0.4375,0.8294,0.5531,0.8958,0.5498,0.8482,0.5417,0.8511,4112,21,27,846,2726,43,5,2232,4220,26,22,738
0.825,0.3958,0.8292,0.5356,0.8333,0.5327,0.8216,0.625,0.8235,4111,19,29,847,2641,40,8,2317,4083,30,18,875
0.826,0.3125,0.831,0.5493,0.75,0.5474,0.8332,0.4792,0.8366,4120,15,33,838,2714,36,12,2244,4148,23,25,810
0.8238,0.3542,0.8284,0.5579,0.8542,0.5551,0.8398,0.5,0.8431,4107,17,31,851,2752,41,7,2206,4180,24,24,778
0.8226,0.3542,0.8271,0.5457,0.8542,0.5428,0.8272,0.6667,0.8288,4101,17,31,857,2691,41,7,2267,4109,32,16,849
0.8268,0.2917,0.832,0.5605,0.7708,0.5585,0.839,0.6667,0.8407,4125,14,34,833,2769,37,11,2189,4168,32,16,790
0.8254,0.4583,0.829,0.5491,0.75,0.5472,0.8094,0.6042,0.8114,4110,22,26,848,2713,36,12,2245,4023,29,19,935
0.8276,0.375,0.832,0.5455,0.75,0.5436,0.8528,0.7917,0.8534,4125,18,30,833,2695,36,12,2263,4231,38,10,727
0.8142,0.3125,0.8191,0.5414,0.7083,0.5397,0.8648,0.5833,0.8675,4061,15,33,897,2676,34,14,2282,4301,28,20,657
0.824,0.1458,0.8306,0.5455,0.6875,0.5442,0.8336,0.5833,0.836,4118,7,41,840,2698,33,15,2260,4145,28,20,813
0.8174,0.4375,0.8211,0.5437,0.8333,0.5409,0.832,0.7708,0.8326,4071,21,27,887,2682,40,8,2276,4128,37,11,830
0.8264,0.3958,0.8306,0.5549,0.8542,0.552,0.8424,0.6458,0.8443,4118,19,29,840,2737,41,7,2221,4186,31,17,772
0.8224,0.2917,0.8276,0.5382,0.7917,0.5357,0.8534,0.625,0.8556,4103,14,34,855,2656,38,10,2302,4242,30,18,716
0.8284,0.3333,0.8332,0.5374,0.8333,0.5345,0.8482,0.7708,0.8489,4131,16,32,827,2650,40,8,2308,4209,37,11,749
0.8278,0.3125,0.8328,0.5533,0.8125,0.5508,0.8336,0.7292,0.8346,4129,15,33,829,2731,39,9,2227,4138,35,13,820
0.8236,0.3333,0.8284,0.5412,0.75,0.5391,0.8448,0.625,0.8469,4107,16,32,851,2673,36,12,2285,4199,30,18,759
0.8248,0.3125,0.8298,0.5453,0.7292,0.5436,0.834,0.6667,0.8356,4114,15,33,844,2695,35,13,2263,4143,32,16,815
0.8256,0.3333,0.8304,0.5398,0.6875,0.5383,0.8268,0.6667,0.8284,4117,16,32,841,2669,33,15,2289,4107,32,16,851
0.8176,0.375,0.8219,0.5547,0.6875,0.5534,0.8238,0.7083,0.8249,4075,18,30,883,2744,33,15,2214,4090,34,14,868
0.8286,0.2292,0.8344,0.5499,0.7083,0.5484,0.8516,0.75,0.8526,4137,11,37,821,2719,34,14,2239,4227,36,12,731
0.8172,0.4375,0.8209,0.5384,0.7917,0.5359,0.8178,0.6875,0.8191,4070,21,27,888,2657,38,10,2301,4061,33,15,897
0.8238,0.2917,0.829,0.5457,0.7708,0.5436,0.8596,0.6458,0.8616,4110,14,34,848,2695,37,11,2263,4272,31,17,686
0.8214,0.375,0.8257,0.5388,0.7708,0.5365,0.8364,0.6042,0.8386,4094,18,30,864,2660,37,11,2298,4158,29,19,800
0.827,0.3333,0.8318,0.5467,0.75,0.5448,0.8236,0.75,0.8243,4124,16,32,834,2701,36,12,2257,4087,36,12,871
0.8154,0.3333,0.8201,0.5396,0.7708,0.5373,0.8592,0.5417,0.8622,4066,16,32,892,2664,37,11,2294,4275,26,22,683
0.8258,0.4167,0.8298,0.5475,0.7708,0.5454,0.8438,0.6667,0.8455,4114,20,28,844,2704,37,11,2254,4192,32,16,766
0.8214,0.375,0.8257,0.5467,0.7917,0.5444,0.841,0.4792,0.8445,4094,18,30,864,2699,38,10,2259,4187,23,25,771
0.8244,0.3125,0.8294,0.5519,0.8125,0.5494,0.8026,0.6875,0.8038,4112,15,33,846,2724,39,9,2234,3985,33,15,973
0.8186,0.2292,0.8243,0.5433,0.6458,0.5424,0.7972,0.625,0.7989,4087,11,37,871,2689,31,17,2269,3961,30,18,997
0.8124,0.2708,0.8177,0.5441,0.7292,0.5424,0.859,0.5833,0.8616,4054,13,35,904,2689,35,13,2269,4272,28,20,686
0.822,0.375,0.8263,0.5372,0.8125,0.5345,0.8336,0.5833,0.836,4097,18,30,861,2650,39,9,2308,4145,28,20,813
0.8206,0.4375,0.8243,0.5507,0.8542,0.5478,0.814,0.6667,0.8154,4087,21,27,871,2716,41,7,2242,4043,32,16,915
0.8186,0.4583,0.8221,0.5527,0.8333,0.55,0.8392,0.6458,0.8411,4076,22,26,882,2727,40,8,2231,4170,31,17,788
0.8244,0.375,0.8288,0.5455,0.7917,0.5432,0.8524,0.6875,0.854,4109,18,30,849,2693,38,10,2265,4234,33,15,724
0.826,0.2292,0.8318,0.5469,0.6667,0.5458,0.8288,0.6667,0.8304,4124,11,37,834,2706,32,16,2252,4117,32,16,841
0.8172,0.3333,0.8219,0.5429,0.7292,0.5411,0.845,0.5417,0.8479,4075,16,32,883,2683,35,13,2275,4204,26,22,754
0.8248,0.3542,0.8294,0.5443,0.7083,0.5428,0.8568,0.5833,0.8594,4112,17,31,846,2691,34,14,2267,4261,28,20,697
0.8284,0.375,0.8328,0.5459,0.7917,0.5436,0.8586,0.6667,0.8604,4129,18,30,829,2695,38,10,2263,4266,32,16,692
0.8208,0.3125,0.8257,0.5471,0.75,0.5452,0.8178,0.6042,0.8199,4094,15,33,864,2703,36,12,2255,4065,29,19,893
0.828,0.3542,0.8326,0.54,0.8333,0.5371,0.8358,0.6042,0.838,4128,17,31,830,2663,40,8,2295,4155,29,19,803
0.815,0.3958,0.8191,0.5419,0.75,0.5399,0.831,0.625,0.833,4061,19,29,897,2677,36,12,2281,4130,30,18,828
0.8304,0.3958,0.8346,0.5408,0.7917,0.5383,0.8264,0.5833,0.8288,4138,19,29,820,2669,38,10,2289,4109,28,20,849
0.8186,0.3958,0.8227,0.5451,0.8333,0.5424,0.8578,0.4583,0.8616,4079,19,29,879,2689,40,8,2269,4272,22,26,686
0.829,0.2917,0.8342,0.5433,0.7708,0.5411,0.8358,0.6458,0.8376,4136,14,34,822,2683,37,11,2275,4153,31,17,805
0.8208,0.3125,0.8257,0.5398,0.8333,0.5369,0.849,0.6875,0.8505,4094,15,33,864,2662,40,8,2296,4217,33,15,741
0.8202,0.375,0.8245,0.5408,0.8542,0.5377,0.8586,0.7292,0.8598,4088,18,30,870,2666,41,7,2292,4263,35,13,695
0.8168,0.4375,0.8205,0.5378,0.8125,0.5351,0.826,0.6667,0.8276,4068,21,27,890,2653,39,9,2305,4103,32,16,855
0.8242,0.375,0.8286,0.5485,0.75,0.5466,0.8402,0.5833,0.8427,4108,18,30,850,2710,36,12,2248,4178,28,20,780
0.8262,0.3125,0.8312,0.5404,0.7708,0.5381,0.8294,0.7292,0.8304,4121,15,33,837,2668,37,11,2290,4117,35,13,841
0.8226,0.3125,0.8276,0.5427,0.7708,0.5405,0.7811,0.6042,0.7828,4103,15,33,855,2680,37,11,2278,3881,29,19,1077
0.8224,0.4167,0.8263,0.5463,0.75,0.5444,0.8368,0.7708,0.8374,4097,20,28,861,2699,36,12,2259,4152,37,11,806
0.8268,0.375,0.8312,0.5439,0.7917,0.5415,0.8298,0.6458,0.8316,4121,18,30,837,2685,38,10,2273,4123,31,17,835
0.8106,0.2083,0.8165,0.5368,0.6875,0.5353,0.811,0.7292,0.8118,4048,10,38,910,2654,33,15,2304,4025,35,13,933
0.8206,0.3333,0.8253,0.5457,0.875,0.5426,0.8424,0.7083,0.8437,4092,16,32,866,2690,42,6,2268,4183,34,14,775
0.8222,0.3542,0.8267,0.5356,0.8333,0.5327,0.8428,0.625,0.8449,4099,17,31,859,2641,40,8,2317,4189,30,18,769
0.8288,0.4167,0.8328,0.5392,0.7917,0.5367,0.8488,0.6875,0.8503,4129,20,28,829,2661,38,10,2297,4216,33,15,742
0.8188,0.3333,0.8235,0.5489,0.75,0.547,0.837,0.6667,0.8386,4083,16,32,875,2712,36,12,2246,4158,32,16,800
0.8158,0.4167,0.8197,0.5425,0.8125,0.5399,0.829,0.625,0.831,4064,20,28,894,2677,39,9,2281,4120,30,18,838
0.8206,0.375,0.8249,0.5433,0.6875,0.542,0.8682,0.7292,0.8695,4090,18,30,868,2687,33,15,2271,4311,35,13,647
0.8132,0.2083,0.8191,0.5441,0.6667,0.543,0.8382,0.6042,0.8405,4061,10,38,897,2692,32,16,2266,4167,29,19,791
0.8206,0.3958,0.8247,0.5431,0.7917,0.5407,0.8494,0.625,0.8516,4089,19,29,869,2681,38,10,2277,4222,30,18,736
0.8312,0.3125,0.8362,0.5473,0.6875,0.546,0.8584,0.6042,0.8608,4146,15,33,812,2707,33,15,2251,4268,29,19,690
0.8208,0.2708,0.8261,0.539,0.8125,0.5363,0.8652,0.6667,0.8671,4096,13,35,862,2659,39,9,2299,4299,32,16,659
0.8224,0.2917,0.8276,0.5437,0.625,0.543,0.8168,0.6875,0.8181,4103,14,34,855,2692,30,18,2266,4056,33,15,902
0.8238,0.3542,0.8284,0.5416,0.7917,0.5391,0.8338,0.7083,0.835,4107,17,31,851,2673,38,10,2285,4140,34,14,818
0.8196,0.4167,0.8235,0.5461,0.6667,0.545,0.8268,0.6458,0.8286,4083,20,28,875,2702,32,16,2256,4108,31,17,850
0.8236,0.2708,0.829,0.5374,0.6875,0.5359,0.8574,0.6458,0.8594,4110,13,35,848,2657,33,15,2301,4261,31,17,697
0.8226,0.3125,0.8276,0.5547,0.6875,0.5534,0.866,0.5833,0.8687,4103,15,33,855,2744,33,15,2214,4307,28,20,651
0.822,0.375,0.8263,0.5567,0.75,0.5549,0.8412,0.5833,0.8437,4097,18,30,861,2751,36,12,2207,4183,28,20,775
0.816,0.3542,0.8205,0.5423,0.7917,0.5399,0.8296,0.6667,0.8312,4068,17,31,890,2677,38,10,2281,4121,32,16,837
0.8232,0.3542,0.8278,0.5525,0.7708,0.5504,0.857,0.7083,0.8584,4104,17,31,854,2729,37,11,2229,4256,34,14,702
0.8214,0.375,0.8257,0.5441,0.75,0.5422,0.854,0.6458,0.856,4094,18,30,864,2688,36,12,2270,4244,31,17,714
0.822,0.4167,0.8259,0.5372,0.8333,0.5343,0.8646,0.6458,0.8667,4095,20,28,863,2649,40,8,2309,4297,31,17,661
0.8188,0.4167,0.8227,0.5433,0.7708,0.5411,0.8118,0.6667,0.8132,4079,20,28,879,2683,37,11,2275,4032,32,16,926
0.8292,0.2708,0.8346,0.5567,0.7083,0.5553,0.8218,0.6667,0.8233,4138,13,35,820,2753,34,14,2205,4082,32,16,876
0.8266,0.4167,0.8306,0.5519,0.7292,0.5502,0.8472,0.7083,0.8485,4118,20,28,840,2728,35,13,2230,4207,34,14,751
0.82,0.25,0.8255,0.5364,0.7708,0.5341,0.8462,0.625,0.8483,4093,12,36,865,2648,37,11,2310,4206,30,18,752
0.8216,0.3125,0.8265,0.5447,0.6875,0.5434,0.816,0.6458,0.8177,4098,15,33,860,2694,33,15,2264,4054,31,17,904
0.8186,0.3542,0.8231,0.526,0.6458,0.5248,0.8506,0.5208,0.8538,4081,17,31,877,2602,31,17,2356,4233,25,23,725
0.8258,0.3333,0.8306,0.5547,0.75,0.5528,0.7952,0.625,0.7969,4118,16,32,840,2741,36,12,2217,3951,30,18,1007
0.8254,0.2708,0.8308,0.5557,0.6667,0.5547,0.8476,0.6875,0.8491,4119,13,35,839,2750,32,16,2208,4210,33,15,748
0.825,0.4583,0.8286,0.5457,0.6667,0.5446,0.8516,0.5833,0.8542,4108,22,26,850,2700,32,16,2258,4235,28,20,723
0.8196,0.4583,0.8231,0.5513,0.7917,0.549,0.8388,0.6667,0.8405,4081,22,26,877,2722,38,10,2236,4167,32,16,791
0.8234,0.3125,0.8284,0.5461,0.7917,0.5438,0.8544,0.6042,0.8568,4107,15,33,851,2696,38,10,2262,4248,29,19,710
0.8226,0.3542,0.8271,0.5453,0.7292,0.5436,0.8084,0.7083,0.8094,4101,17,31,857,2695,35,13,2263,4013,34,14,945
0.8194,0.375,0.8237,0.5408,0.7292,0.5389,0.8272,0.6042,0.8294,4084,18,30,874,2672,35,13,2286,4112,29,19,846
0.821,0.3542,0.8255,0.5587,0.7917,0.5565,0.8188,0.6667,0.8203,4093,17,31,865,2759,38,10,2199,4067,32,16,891
0.8306,0.3958,0.8348,0.5386,0.75,0.5365,0.835,0.7083,0.8362,4139,19,29,819,2660,36,12,2298,4146,34,14,812
0.824,0.2917,0.8292,0.5447,0.7083,0.5432,0.8354,0.5417,0.8382,4111,14,34,847,2693,34,14,2265,4156,26,22,802
0.815,0.3333,0.8197,0.535,0.8125,0.5323,0.8272,0.6875,0.8286,4064,16,32,894,2639,39,9,2319,4108,33,15,850
0.8192,0.3125,0.8241,0.536,0.7083,0.5343,0.8208,0.5208,0.8237,4086,15,33,872,2649,34,14,2309,4084,25,23,874
0.82,0.3333,0.8247,0.5481,0.75,0.5462,0.8164,0.7292,0.8173,4089,16,32,869,2708,36,12,2250,4052,35,13,906
0.8286,0.4792,0.832,0.5417,0.8542,0.5387,0.842,0.6042,0.8443,4125,23,25,833,2671,41,7,2287,4186,29,19,772
0.8276,0.5208,0.8306,0.5437,0.7917,0.5413,0.8352,0.5625,0.8378,4118,25,23,840,2684,38,10,2274,4154,27,21,804
0.8184,0.375,0.8227,0.5425,0.8958,0.5391,0.8366,0.7083,0.8378,4079,18,30,879,2673,43,5,2285,4154,34,14,804
0.8316,0.3542,0.8362,0.5515,0.7292,0.5498,0.805,0.7083,0.806,4146,17,31,812,2726,35,13,2232,3996,34,14,962
0.8206,0.2708,0.8259,0.5449,0.7292,0.5432,0.866,0.625,0.8683,4095,13,35,863,2693,35,13,2265,4305,30,18,653
0.8244,0.375,0.8288,0.5443,0.8125,0.5418,0.8326,0.6458,0.8344,4109,18,30,849,2686,39,9,2272,4137,31,17,821
0.8182,0.3958,0.8223,0.5386,0.7708,0.5363,0.821,0.7292,0.8219,4077,19,29,881,2659,37,11,2299,4075,35,13,883
0.8328,0.4375,0.8366,0.5497,0.8333,0.547,0.797,0.7083,0.7979,4148,21,27,810,2712,40,8,2246,3956,34,14,1002
0.8236,0.2917,0.8288,0.5471,0.7708,0.545,0.8586,0.5833,0.8612,4109,14,34,849,2702,37,11,2256,4270,28,20,688
